code,current_name,rubric,conf,from_web_override
32538,Туалетная вода incognito for her,Парфюмерия,,False
32540,Туалетная вода incognito for him,Парфюмерия,,False
32542,Питательный дневной крем «молоко и мед – золотая серия»,Уход за лицом,,False
32543,Питательный ночной крем «молоко и мед – золотая серия»,Уход за лицом,,False
32544,Дизайнерское кольцо,Украшения,,False
32556,Дизайнерские серьги,Украшения,,False
32557,Напиток «Аква Глоу» с Ceramosides™ и брусникой,Wellness и питание,high,True
32563,Цветная тушь для ресниц «ультрадлина» - ультрамарин,Макияж,,False
32564,Цветная тушь для ресниц «УЛЬТРАдлина» Very Me - Малахит,Макияж,high,True
32566,Кремовые тени для век - миндаль,Макияж,,False
